ts,book,equity
2026-09-14T10:15:40.723083+00:00,guarded,10289.684884069726
2026-09-14T10:15:40.724585+00:00,shadow,10375.821587032891
2026-09-14T10:30:47.431334+00:00,guarded,10289.684884069726
2026-09-14T10:30:47.432750+00:00,shadow,10375.821587032891
2026-09-14T10:32:24.166308+00:00,guarded,10289.684884069726
2026-09-14T10:32:24.168878+00:00,shadow,10375.821587032891
2026-09-14T10:45:35.605941+00:00,guarded,10289.684884069726
2026-09-14T10:45:35.608280+00:00,shadow,10375.821587032891
2026-09-14T11:00:44.091456+00:00,guarded,10289.684884069726
2026-09-14T11:00:44.092703+00:00,shadow,10375.821587032891
2026-09-14T11:15:45.011768+00:00,guarded,10289.684884069726
2026-09-14T11:15:45.109049+00:00,shadow,10375.821587032891
2026-09-14T11:30:42.578626+00:00,guarded,10289.684884069726
2026-09-14T11:30:42.719769+00:00,shadow,10375.821587032891
2026-09-14T11:45:41.856261+00:00,guarded,10289.684884069726
2026-09-14T11:45:41.857524+00:00,shadow,10375.821587032891
2026-09-14T12:00:43.035718+00:00,guarded,10289.684884069726
2026-09-14T12:00:43.036930+00:00,shadow,10375.821587032891
2026-09-14T12:15:41.315610+00:00,guarded,10289.684884069726
2026-09-14T12:15:41.316916+00:00,shadow,10375.821587032891
2026-09-14T12:30:52.189159+00:00,guarded,10289.684884069726
2026-09-14T12:30:52.190264+00:00,shadow,10375.821587032891
2026-09-14T12:45:41.477770+00:00,guarded,10289.684884069726
2026-09-14T12:45:41.478959+00:00,shadow,10375.821587032891
2026-09-14T13:00:42.484287+00:00,guarded,10289.684884069726
2026-09-14T13:00:42.485721+00:00,shadow,10375.821587032891
2026-09-14T13:15:48.170601+00:00,guarded,10289.684884069726
2026-09-14T13:15:48.173467+00:00,shadow,10375.821587032891
2026-09-14T13:30:43.160083+00:00,guarded,10289.684884069726
2026-09-14T13:30:43.161203+00:00,shadow,10375.821587032891
2026-09-14T13:45:43.008324+00:00,guarded,10289.684884069726
2026-09-14T13:45:43.009584+00:00,shadow,10375.821587032891
2026-09-14T14:01:04.576537+00:00,guarded,10289.684884069726
2026-09-14T14:01:04.577731+00:00,shadow,10375.821587032891
2026-09-14T14:15:40.266426+00:00,guarded,10289.684884069726
2026-09-14T14:15:40.267686+00:00,shadow,10375.821587032891
2026-09-14T14:30:51.080753+00:00,guarded,10289.684884069726
2026-09-14T14:30:51.082082+00:00,shadow,10375.821587032891
2026-09-14T14:45:42.814920+00:00,guarded,10289.684884069726
2026-09-14T14:45:42.816265+00:00,shadow,10375.821587032891
2026-09-14T15:00:46.018414+00:00,guarded,10289.684884069726
2026-09-14T15:00:46.019595+00:00,shadow,10375.821587032891
2026-09-14T15:15:41.938569+00:00,guarded,10289.684884069726
2026-09-14T15:15:41.939960+00:00,shadow,10375.821587032891
2026-09-14T15:30:50.824141+00:00,guarded,10289.684884069726
2026-09-14T15:30:50.825596+00:00,shadow,10375.821587032891
2026-09-14T15:45:41.117234+00:00,guarded,10289.684884069726
2026-09-14T15:45:41.119398+00:00,shadow,10375.821587032891
2026-09-14T16:00:43.742487+00:00,guarded,10289.684884069726
2026-09-14T16:00:43.743770+00:00,shadow,10375.821587032891
2026-09-14T16:15:40.783723+00:00,guarded,10289.684884069726
2026-09-14T16:15:40.785099+00:00,shadow,10375.821587032891
2026-09-14T16:30:42.559756+00:00,guarded,10289.684884069726
2026-09-14T16:30:42.561148+00:00,shadow,10375.821587032891
2026-09-14T16:45:46.885828+00:00,guarded,10289.684884069726
2026-09-14T16:45:46.887232+00:00,shadow,10375.821587032891
2026-09-14T16:56:13.529139+00:00,guarded,10289.684884069726
2026-09-14T16:56:13.530352+00:00,shadow,10375.821587032891
2026-09-14T17:00:48.104950+00:00,guarded,10289.684884069726
2026-09-14T17:00:48.106421+00:00,shadow,10375.821587032891
2026-09-14T17:15:40.734647+00:00,guarded,10289.684884069726
2026-09-14T17:15:40.735966+00:00,shadow,10375.821587032891
2026-09-14T17:30:46.887682+00:00,guarded,10289.684884069726
2026-09-14T17:30:46.888961+00:00,shadow,10375.821587032891
2026-09-14T17:45:42.399046+00:00,guarded,10289.684884069726
2026-09-14T17:45:42.400605+00:00,shadow,10375.821587032891
2026-09-14T18:00:43.920914+00:00,guarded,10289.684884069726
2026-09-14T18:00:43.922142+00:00,shadow,10375.821587032891
2026-09-14T18:15:48.063891+00:00,guarded,10289.684884069726
2026-09-14T18:15:48.065229+00:00,shadow,10375.821587032891
2026-09-14T18:30:42.906528+00:00,guarded,10289.684884069726
2026-09-14T18:30:42.974897+00:00,shadow,10375.821587032891
2026-09-14T18:45:39.714936+00:00,guarded,10289.684884069726
2026-09-14T18:45:39.716287+00:00,shadow,10375.821587032891
2026-09-14T19:00:42.921010+00:00,guarded,10289.684884069726
2026-09-14T19:00:42.922293+00:00,shadow,10375.821587032891
2026-09-14T19:15:43.333007+00:00,guarded,10289.684884069726
2026-09-14T19:15:43.334129+00:00,shadow,10375.821587032891
2026-09-14T19:30:49.677962+00:00,guarded,10289.684884069726
2026-09-14T19:30:49.720925+00:00,shadow,10375.821587032891
2026-09-14T19:45:41.602859+00:00,guarded,10289.684884069726
2026-09-14T19:45:41.604284+00:00,shadow,10375.821587032891
2026-09-14T20:00:45.043432+00:00,guarded,10289.684884069726
2026-09-14T20:00:45.044805+00:00,shadow,10375.821587032891
2026-09-14T20:15:42.412549+00:00,guarded,10289.684884069726
2026-09-14T20:15:42.413853+00:00,shadow,10375.821587032891
2026-09-14T20:30:36.060886+00:00,guarded,10289.684884069726
2026-09-14T20:30:36.062005+00:00,shadow,10375.821587032891
2026-09-14T20:45:40.698675+00:00,guarded,10289.684884069726
2026-09-14T20:45:40.699993+00:00,shadow,10375.821587032891
2026-09-14T20:54:05.193729+00:00,guarded,10289.684884069726
2026-09-14T20:54:05.196876+00:00,shadow,10375.821587032891
2026-09-14T21:00:43.851615+00:00,guarded,10289.684884069726
2026-09-14T21:00:43.853105+00:00,shadow,10375.821587032891
2026-09-14T21:15:41.274570+00:00,guarded,10289.684884069726
2026-09-14T21:15:41.275987+00:00,shadow,10375.821587032891
2026-09-14T21:30:40.227943+00:00,guarded,10289.684884069726
2026-09-14T21:30:40.229396+00:00,shadow,10375.821587032891
2026-09-14T21:45:45.072719+00:00,guarded,10289.684884069726
2026-09-14T21:45:45.075185+00:00,shadow,10375.821587032891
2026-09-14T22:00:39.012770+00:00,guarded,10289.684884069726
2026-09-14T22:00:39.013933+00:00,shadow,10375.821587032891
2026-09-14T22:15:39.819462+00:00,guarded,10289.684884069726
2026-09-14T22:15:39.820786+00:00,shadow,10375.821587032891
2026-09-14T22:30:41.459534+00:00,guarded,10289.684884069726
2026-09-14T22:30:41.460899+00:00,shadow,10375.821587032891
2026-09-14T22:45:38.880337+00:00,guarded,10289.684884069726
2026-09-14T22:45:38.881510+00:00,shadow,10375.821587032891
2026-09-14T23:00:43.708679+00:00,guarded,10289.684884069726
2026-09-14T23:00:43.709918+00:00,shadow,10375.821587032891
2026-09-14T23:15:40.751245+00:00,guarded,10289.684884069726
2026-09-14T23:15:40.752397+00:00,shadow,10375.821587032891
2026-09-14T23:30:42.034722+00:00,guarded,10289.684884069726
2026-09-14T23:30:42.036020+00:00,shadow,10375.821587032891
2026-09-14T23:45:36.459516+00:00,guarded,10289.684884069726
2026-09-14T23:45:36.480811+00:00,shadow,10375.821587032891
2026-09-14T23:50:10.722433+00:00,guarded,10289.684884069726
2026-09-14T23:50:10.724478+00:00,shadow,10375.821587032891
2026-09-15T00:00:43.397947+00:00,guarded,10289.684884069726
2026-09-15T00:00:43.399130+00:00,shadow,10375.821587032891
2026-09-15T00:16:07.953418+00:00,guarded,10289.684884069726
2026-09-15T00:16:07.954514+00:00,shadow,10375.821587032891
2026-09-15T00:30:40.380507+00:00,guarded,10289.684884069726
2026-09-15T00:30:40.381806+00:00,shadow,10375.821587032891
2026-09-15T00:45:41.845347+00:00,guarded,10289.684884069726
2026-09-15T00:45:41.846809+00:00,shadow,10375.821587032891
2026-09-15T01:00:45.146056+00:00,guarded,10289.684884069726
2026-09-15T01:00:45.313933+00:00,shadow,10375.821587032891
2026-09-15T01:15:31.042635+00:00,guarded,10289.684884069726
2026-09-15T01:15:31.043843+00:00,shadow,10375.821587032891
2026-09-15T01:30:40.615885+00:00,guarded,10289.684884069726
2026-09-15T01:30:40.617048+00:00,shadow,10375.821587032891
2026-09-15T01:45:42.399206+00:00,guarded,10289.684884069726
2026-09-15T01:45:42.400505+00:00,shadow,10375.821587032891
2026-09-15T02:00:46.053943+00:00,guarded,10289.684884069726
2026-09-15T02:00:46.055372+00:00,shadow,10375.821587032891
2026-09-15T02:15:41.735312+00:00,guarded,10289.684884069726
2026-09-15T02:15:41.736943+00:00,shadow,10375.821587032891
2026-09-15T02:30:46.628670+00:00,guarded,10289.684884069726
2026-09-15T02:30:46.630352+00:00,shadow,10375.821587032891
2026-09-15T02:45:37.612565+00:00,guarded,10289.684884069726
2026-09-15T02:45:37.613741+00:00,shadow,10375.821587032891
2026-09-15T03:00:45.852427+00:00,guarded,10289.684884069726
2026-09-15T03:00:45.854616+00:00,shadow,10375.821587032891
2026-09-15T03:15:45.130562+00:00,guarded,10289.684884069726
2026-09-15T03:15:45.132020+00:00,shadow,10375.821587032891
2026-09-15T03:30:43.588682+00:00,guarded,10289.684884069726
2026-09-15T03:30:43.589959+00:00,shadow,10375.821587032891
2026-09-15T03:45:40.682270+00:00,guarded,10289.684884069726
2026-09-15T03:45:40.683647+00:00,shadow,10375.821587032891
2026-09-15T04:00:39.909180+00:00,guarded,10289.684884069726
2026-09-15T04:00:39.910324+00:00,shadow,10375.821587032891
2026-09-15T04:15:40.222843+00:00,guarded,10289.684884069726
2026-09-15T04:15:40.226201+00:00,shadow,10375.821587032891
2026-09-15T04:31:02.829424+00:00,guarded,10289.684884069726
2026-09-15T04:31:02.833614+00:00,shadow,10375.821587032891
2026-09-15T04:44:16.210035+00:00,guarded,10289.684884069726
2026-09-15T04:44:16.211396+00:00,shadow,10375.821587032891
2026-09-15T04:45:41.220269+00:00,guarded,10289.684884069726
2026-09-15T04:45:41.221333+00:00,shadow,10375.821587032891
2026-09-15T05:00:41.867064+00:00,guarded,10289.684884069726
2026-09-15T05:00:41.868205+00:00,shadow,10375.821587032891
2026-09-15T05:15:46.430309+00:00,guarded,10289.684884069726
2026-09-15T05:15:46.431628+00:00,shadow,10375.821587032891
2026-09-15T05:30:48.574656+00:00,guarded,10289.684884069726
2026-09-15T05:30:48.575837+00:00,shadow,10375.821587032891
2026-09-15T05:45:51.874725+00:00,guarded,10289.684884069726
2026-09-15T05:45:51.875994+00:00,shadow,10375.821587032891
2026-09-15T06:00:44.802937+00:00,guarded,10289.684884069726
2026-09-15T06:00:44.804200+00:00,shadow,10375.821587032891
2026-09-15T06:15:44.482277+00:00,guarded,10289.684884069726
2026-09-15T06:15:44.484140+00:00,shadow,10375.821587032891
2026-09-15T06:30:48.840834+00:00,guarded,10289.684884069726
2026-09-15T06:30:48.842224+00:00,shadow,10375.821587032891
2026-09-15T06:45:40.172756+00:00,guarded,10289.684884069726
2026-09-15T06:45:40.173974+00:00,shadow,10375.821587032891
2026-09-15T07:00:48.425753+00:00,guarded,10289.684884069726
2026-09-15T07:00:48.427192+00:00,shadow,10375.821587032891
2026-09-15T07:15:58.115940+00:00,guarded,10289.684884069726
2026-09-15T07:15:58.265334+00:00,shadow,10375.821587032891
2026-09-15T07:31:03.706804+00:00,guarded,10289.684884069726
2026-09-15T07:31:03.886908+00:00,shadow,10375.821587032891
2026-09-15T07:45:44.006798+00:00,guarded,10289.684884069726
2026-09-15T07:45:44.008214+00:00,shadow,10375.821587032891
2026-09-15T08:00:41.609365+00:00,guarded,10289.684884069726
2026-09-15T08:00:41.610660+00:00,shadow,10375.821587032891
2026-09-15T08:15:47.493740+00:00,guarded,10289.684884069726
2026-09-15T08:15:47.494852+00:00,shadow,10375.821587032891
2026-09-15T08:30:42.005932+00:00,guarded,10289.684884069726
2026-09-15T08:30:42.007271+00:00,shadow,10375.821587032891
2026-09-15T08:46:01.526243+00:00,guarded,10289.684884069726
2026-09-15T08:46:01.527476+00:00,shadow,10375.821587032891
2026-09-15T09:00:44.710010+00:00,guarded,10289.684884069726
2026-09-15T09:00:44.711319+00:00,shadow,10375.821587032891
2026-09-15T09:15:42.677693+00:00,guarded,10289.684884069726
2026-09-15T09:15:42.679275+00:00,shadow,10375.821587032891
2026-09-15T09:30:55.345903+00:00,guarded,10289.684884069726
2026-09-15T09:30:55.347019+00:00,shadow,10375.821587032891
2026-09-15T09:45:39.304432+00:00,guarded,10289.684884069726
2026-09-15T09:45:39.305643+00:00,shadow,10375.821587032891
2026-09-15T09:59:43.586120+00:00,guarded,10289.684884069726
2026-09-15T09:59:43.587527+00:00,shadow,10375.821587032891
2026-09-15T10:00:42.859900+00:00,guarded,10289.684884069726
2026-09-15T10:00:42.861045+00:00,shadow,10375.821587032891
2026-09-15T10:15:43.533025+00:00,guarded,10289.684884069726
2026-09-15T10:15:43.534778+00:00,shadow,10375.821587032891
2026-09-15T10:30:46.405851+00:00,guarded,10289.684884069726
2026-09-15T10:30:46.407088+00:00,shadow,10375.821587032891
2026-09-15T10:45:42.911363+00:00,guarded,10289.684884069726
2026-09-15T10:45:42.912576+00:00,shadow,10375.821587032891
2026-09-15T11:02:31.713875+00:00,guarded,10289.684884069726
2026-09-15T11:02:31.718333+00:00,shadow,10375.821587032891
2026-09-15T11:16:00.057143+00:00,guarded,10289.684884069726
2026-09-15T11:16:00.058646+00:00,shadow,10375.821587032891
2026-09-15T11:31:30.842959+00:00,guarded,10289.684884069726
2026-09-15T11:31:30.844533+00:00,shadow,10375.821587032891
2026-09-15T11:45:40.894505+00:00,guarded,10289.684884069726
2026-09-15T11:45:40.897153+00:00,shadow,10375.821587032891
2026-09-15T12:00:45.965530+00:00,guarded,10289.684884069726
2026-09-15T12:00:45.966715+00:00,shadow,10375.821587032891
2026-09-15T12:15:38.750614+00:00,guarded,10289.684884069726
2026-09-15T12:15:38.751868+00:00,shadow,10375.821587032891
2026-09-15T12:30:46.743425+00:00,guarded,10289.684884069726
2026-09-15T12:30:46.745164+00:00,shadow,10375.821587032891
2026-09-15T12:45:38.974743+00:00,guarded,10289.684884069726
2026-09-15T12:45:38.975913+00:00,shadow,10375.821587032891
2026-09-15T13:00:47.240263+00:00,guarded,10289.684884069726
2026-09-15T13:00:47.241673+00:00,shadow,10375.821587032891
2026-09-15T13:15:43.545409+00:00,guarded,10289.684884069726
2026-09-15T13:15:43.546791+00:00,shadow,10375.821587032891
2026-09-15T13:30:50.496448+00:00,guarded,10289.684884069726
2026-09-15T13:30:50.497731+00:00,shadow,10375.821587032891
2026-09-15T13:45:40.701074+00:00,guarded,10289.684884069726
2026-09-15T13:45:40.702594+00:00,shadow,10375.821587032891
2026-09-15T14:02:02.403506+00:00,guarded,10289.684884069726
2026-09-15T14:02:02.404698+00:00,shadow,10375.821587032891
2026-09-15T14:15:43.477786+00:00,guarded,10289.684884069726
2026-09-15T14:15:43.479425+00:00,shadow,10375.821587032891
2026-09-15T14:30:41.109928+00:00,guarded,10289.684884069726
2026-09-15T14:30:41.111099+00:00,shadow,10375.821587032891
2026-09-15T14:45:42.497454+00:00,guarded,10289.684884069726
2026-09-15T14:45:42.499153+00:00,shadow,10375.821587032891
2026-09-15T14:53:49.331322+00:00,guarded,10289.684884069726
2026-09-15T14:53:49.332802+00:00,shadow,10375.821587032891
2026-09-15T15:00:44.520757+00:00,guarded,10289.684884069726
2026-09-15T15:00:44.521886+00:00,shadow,10375.821587032891
2026-09-15T15:15:44.729254+00:00,guarded,10289.684884069726
2026-09-15T15:15:44.730551+00:00,shadow,10375.821587032891
2026-09-15T15:30:45.418970+00:00,guarded,10289.684884069726
2026-09-15T15:30:45.420723+00:00,shadow,10375.821587032891
2026-09-15T15:45:43.633752+00:00,guarded,10289.684884069726
2026-09-15T15:45:43.655714+00:00,shadow,10375.821587032891
2026-09-15T16:00:45.110637+00:00,guarded,10289.684884069726
2026-09-15T16:00:45.112060+00:00,shadow,10375.821587032891
2026-09-15T16:15:59.720664+00:00,guarded,10289.271627146263
2026-09-15T16:15:59.721708+00:00,shadow,10374.15472153915
2026-09-15T16:30:42.395850+00:00,guarded,10289.271627146263
2026-09-15T16:30:42.397274+00:00,shadow,10374.15472153915
2026-09-15T16:45:43.373543+00:00,guarded,10289.271627146263
2026-09-15T16:45:43.374915+00:00,shadow,10374.15472153915
2026-09-15T17:00:44.367561+00:00,guarded,10289.271627146263
2026-09-15T17:00:44.387996+00:00,shadow,10374.15472153915
2026-09-15T17:15:45.349704+00:00,guarded,10289.271627146263
2026-09-15T17:15:45.351290+00:00,shadow,10374.15472153915
2026-09-15T17:30:42.144198+00:00,guarded,10289.271627146263
2026-09-15T17:30:42.145287+00:00,shadow,10374.15472153915
2026-09-15T17:45:40.332486+00:00,guarded,10289.271627146263
2026-09-15T17:45:40.333646+00:00,shadow,10374.15472153915
2026-09-15T18:00:42.688310+00:00,guarded,10289.271627146263
2026-09-15T18:00:42.689803+00:00,shadow,10374.15472153915
2026-09-15T18:15:44.025646+00:00,guarded,10289.271627146263
2026-09-15T18:15:44.027096+00:00,shadow,10374.15472153915
2026-09-15T18:30:47.859017+00:00,guarded,10289.271627146263
2026-09-15T18:30:48.015965+00:00,shadow,10374.15472153915
2026-09-15T18:45:43.542243+00:00,guarded,10289.271627146263
2026-09-15T18:45:43.543371+00:00,shadow,10374.15472153915
2026-09-15T18:54:19.946912+00:00,guarded,10261.828232903583
2026-09-15T18:54:19.947754+00:00,shadow,10263.462209697
2026-09-15T19:01:44.775869+00:00,guarded,10261.320189996111
2026-09-15T19:01:44.777069+00:00,shadow,10261.42883081397
2026-09-15T19:15:45.987255+00:00,guarded,10261.320189996111
2026-09-15T19:15:45.988598+00:00,shadow,10261.42883081397
2026-09-15T19:30:42.198123+00:00,guarded,10261.320189996111
2026-09-15T19:30:42.199353+00:00,shadow,10261.42883081397
2026-09-15T19:45:45.676796+00:00,guarded,10261.320189996111
2026-09-15T19:45:45.678941+00:00,shadow,10261.42883081397
2026-09-15T20:00:44.151474+00:00,guarded,10261.320189996111
2026-09-15T20:00:44.153194+00:00,shadow,10261.42883081397
2026-09-15T20:15:44.982759+00:00,guarded,10261.320189996111
2026-09-15T20:15:44.983947+00:00,shadow,10261.42883081397
2026-09-15T20:30:39.262469+00:00,guarded,10261.320189996111
2026-09-15T20:30:39.263712+00:00,shadow,10261.42883081397
2026-09-15T20:45:46.977819+00:00,guarded,10261.320189996111
2026-09-15T20:45:46.982188+00:00,shadow,10261.42883081397
2026-09-15T21:00:44.331881+00:00,guarded,10261.320189996111
2026-09-15T21:00:44.333329+00:00,shadow,10261.42883081397
2026-09-15T21:15:40.128481+00:00,guarded,10261.320189996111
2026-09-15T21:15:40.129895+00:00,shadow,10261.42883081397
2026-09-15T21:30:39.767112+00:00,guarded,10261.320189996111
2026-09-15T21:30:39.768286+00:00,shadow,10261.42883081397
2026-09-15T21:45:45.036105+00:00,guarded,10261.320189996111
2026-09-15T21:45:45.037268+00:00,shadow,10261.42883081397
2026-09-15T22:00:42.337344+00:00,guarded,10261.320189996111
2026-09-15T22:00:42.338611+00:00,shadow,10261.42883081397
2026-09-15T22:07:49.879778+00:00,guarded,10261.320189996111
2026-09-15T22:07:49.882284+00:00,shadow,10261.42883081397
2026-09-15T22:15:49.283457+00:00,guarded,10261.320189996111
2026-09-15T22:15:49.285125+00:00,shadow,10261.42883081397
2026-09-15T22:30:40.357340+00:00,guarded,10261.320189996111
2026-09-15T22:30:40.358733+00:00,shadow,10261.42883081397
2026-09-15T22:45:52.785211+00:00,guarded,10261.320189996111
2026-09-15T22:45:52.786480+00:00,shadow,10261.42883081397
2026-09-15T23:00:44.582422+00:00,guarded,10261.320189996111
2026-09-15T23:00:44.584325+00:00,shadow,10261.42883081397
2026-09-15T23:15:39.272450+00:00,guarded,10261.320189996111
2026-09-15T23:15:39.273740+00:00,shadow,10261.42883081397
2026-09-15T23:30:42.139797+00:00,guarded,10261.320189996111
2026-09-15T23:30:42.140861+00:00,shadow,10261.42883081397
2026-09-15T23:45:39.819422+00:00,guarded,10261.320189996111
2026-09-15T23:45:39.820503+00:00,shadow,10261.42883081397
2026-09-16T00:00:46.690420+00:00,guarded,10261.320189996111
2026-09-16T00:00:46.692186+00:00,shadow,10261.42883081397
2026-09-16T00:13:44.056344+00:00,guarded,10261.320189996111
2026-09-16T00:13:44.058431+00:00,shadow,10261.42883081397
2026-09-16T00:15:45.732277+00:00,guarded,10261.320189996111
2026-09-16T00:15:45.749991+00:00,shadow,10261.42883081397
2026-09-16T00:30:45.592143+00:00,guarded,10261.320189996111
2026-09-16T00:30:45.594116+00:00,shadow,10261.42883081397
2026-09-16T00:45:41.771143+00:00,guarded,10261.320189996111
2026-09-16T00:45:41.772411+00:00,shadow,10261.42883081397
2026-09-16T01:00:42.513478+00:00,guarded,10261.320189996111
2026-09-16T01:00:42.514977+00:00,shadow,10261.42883081397
2026-09-16T01:15:45.478168+00:00,guarded,10261.320189996111
2026-09-16T01:15:45.479477+00:00,shadow,10261.42883081397
2026-09-16T01:30:42.764331+00:00,guarded,10261.320189996111
2026-09-16T01:30:42.765438+00:00,shadow,10261.42883081397
2026-09-16T01:45:37.690790+00:00,guarded,10261.320189996111
2026-09-16T01:45:37.692252+00:00,shadow,10261.42883081397
2026-09-16T02:00:43.527645+00:00,guarded,10261.320189996111
2026-09-16T02:00:43.528967+00:00,shadow,10261.42883081397
2026-09-16T02:15:39.761605+00:00,guarded,10261.320189996111
2026-09-16T02:15:39.762778+00:00,shadow,10261.42883081397
2026-09-16T02:30:41.824900+00:00,guarded,10261.320189996111
2026-09-16T02:30:41.834724+00:00,shadow,10261.42883081397
2026-09-16T02:45:37.586539+00:00,guarded,10261.320189996111
2026-09-16T02:45:37.587667+00:00,shadow,10261.42883081397
2026-09-16T03:00:41.313589+00:00,guarded,10261.320189996111
2026-09-16T03:00:41.314938+00:00,shadow,10261.42883081397
2026-09-16T03:15:41.330981+00:00,guarded,10261.320189996111
2026-09-16T03:15:41.332166+00:00,shadow,10261.42883081397
2026-09-16T03:30:51.229959+00:00,guarded,10261.320189996111
2026-09-16T03:30:51.231255+00:00,shadow,10261.42883081397
2026-09-16T03:45:42.747832+00:00,guarded,10261.320189996111
2026-09-16T03:45:42.749158+00:00,shadow,10261.42883081397
2026-09-16T04:00:41.633090+00:00,guarded,10261.320189996111
2026-09-16T04:00:41.634182+00:00,shadow,10261.42883081397
2026-09-16T04:15:37.153563+00:00,guarded,10261.320189996111
2026-09-16T04:15:37.155013+00:00,shadow,10261.42883081397
2026-09-16T04:30:40.366947+00:00,guarded,10261.320189996111
2026-09-16T04:30:40.368390+00:00,shadow,10261.42883081397
2026-09-16T04:45:41.173139+00:00,guarded,10261.320189996111
2026-09-16T04:45:41.174575+00:00,shadow,10261.42883081397
2026-09-16T05:00:44.565422+00:00,guarded,10261.320189996111
2026-09-16T05:00:44.566793+00:00,shadow,10261.42883081397
2026-09-16T05:15:45.621629+00:00,guarded,10261.320189996111
2026-09-16T05:15:45.646168+00:00,shadow,10261.42883081397
2026-09-16T05:30:41.736461+00:00,guarded,10261.320189996111
2026-09-16T05:30:41.737624+00:00,shadow,10261.42883081397
2026-09-16T05:45:41.765960+00:00,guarded,10261.320189996111
2026-09-16T05:45:41.767582+00:00,shadow,10261.42883081397
2026-09-16T05:54:57.978152+00:00,guarded,10261.320189996111
2026-09-16T05:54:57.979546+00:00,shadow,10261.42883081397
2026-09-16T06:00:46.281241+00:00,guarded,10261.320189996111
2026-09-16T06:00:46.282458+00:00,shadow,10261.42883081397
2026-09-16T06:15:44.753709+00:00,guarded,10261.320189996111
2026-09-16T06:15:44.755130+00:00,shadow,10261.42883081397
2026-09-16T06:30:43.012642+00:00,guarded,10261.320189996111
2026-09-16T06:30:43.013983+00:00,shadow,10261.42883081397
2026-09-16T06:45:43.638294+00:00,guarded,10262.647939792112
2026-09-16T06:45:43.639921+00:00,shadow,10266.742985105715
2026-09-16T07:00:54.982300+00:00,guarded,10262.647939792112
2026-09-16T07:00:54.983778+00:00,shadow,10266.742985105715
2026-09-16T07:15:42.960951+00:00,guarded,10262.647939792112
2026-09-16T07:15:42.962357+00:00,shadow,10266.742985105715
2026-09-16T07:30:41.691147+00:00,guarded,10262.647939792112
2026-09-16T07:30:41.692546+00:00,shadow,10266.742985105715
2026-09-16T07:45:40.410406+00:00,guarded,10262.647939792112
2026-09-16T07:45:40.411811+00:00,shadow,10266.742985105715
2026-09-16T08:00:45.071386+00:00,guarded,10262.647939792112
2026-09-16T08:00:45.072874+00:00,shadow,10266.742985105715
2026-09-16T08:15:40.290532+00:00,guarded,10262.647939792112
2026-09-16T08:15:40.291739+00:00,shadow,10266.742985105715
2026-09-16T08:30:43.017896+00:00,guarded,10262.647939792112
2026-09-16T08:30:43.019145+00:00,shadow,10266.742985105715
2026-09-16T08:45:48.129994+00:00,guarded,10262.647939792112
2026-09-16T08:45:48.131204+00:00,shadow,10266.742985105715
2026-09-16T09:00:41.754592+00:00,guarded,10262.647939792112
2026-09-16T09:00:41.758959+00:00,shadow,10266.742985105715
2026-09-16T09:15:40.324604+00:00,guarded,10262.647939792112
2026-09-16T09:15:40.325903+00:00,shadow,10266.742985105715
2026-09-16T09:30:41.416222+00:00,guarded,10262.647939792112
2026-09-16T09:30:41.417347+00:00,shadow,10266.742985105715
2026-09-16T09:45:39.652394+00:00,guarded,10262.647939792112
2026-09-16T09:45:39.653479+00:00,shadow,10266.742985105715
2026-09-16T10:00:45.563674+00:00,guarded,10262.647939792112
2026-09-16T10:00:45.565138+00:00,shadow,10266.742985105715
2026-09-16T10:15:43.852643+00:00,guarded,10262.647939792112
2026-09-16T10:15:43.853874+00:00,shadow,10266.742985105715
2026-09-16T10:30:48.658591+00:00,guarded,10262.647939792112
2026-09-16T10:30:48.659899+00:00,shadow,10266.742985105715
2026-09-16T10:45:30.083032+00:00,guarded,10262.647939792112
2026-09-16T10:45:30.084093+00:00,shadow,10266.742985105715
2026-09-16T11:00:42.706202+00:00,guarded,10262.647939792112
2026-09-16T11:00:42.707569+00:00,shadow,10266.742985105715
2026-09-16T11:15:44.248525+00:00,guarded,10262.647939792112
2026-09-16T11:15:44.249881+00:00,shadow,10266.742985105715
2026-09-16T11:23:56.819695+00:00,guarded,10262.647939792112
2026-09-16T11:23:56.821401+00:00,shadow,10266.742985105715
2026-09-16T11:30:45.545604+00:00,guarded,10262.647939792112
2026-09-16T11:30:45.547037+00:00,shadow,10266.742985105715
2026-09-16T11:45:39.746301+00:00,guarded,10262.647939792112
2026-09-16T11:45:39.747727+00:00,shadow,10266.742985105715
2026-09-16T12:00:43.601086+00:00,guarded,10262.647939792112
2026-09-16T12:00:43.602541+00:00,shadow,10266.742985105715
2026-09-16T12:15:40.574853+00:00,guarded,10262.647939792112
2026-09-16T12:15:40.576320+00:00,shadow,10266.742985105715
2026-09-16T12:30:44.615346+00:00,guarded,10262.647939792112
2026-09-16T12:30:44.616723+00:00,shadow,10266.742985105715
2026-09-16T12:45:41.422777+00:00,guarded,10262.647939792112
2026-09-16T12:45:41.424091+00:00,shadow,10266.742985105715
2026-09-16T13:00:44.477378+00:00,guarded,10262.647939792112
2026-09-16T13:00:44.479197+00:00,shadow,10266.742985105715
2026-09-16T13:15:44.392769+00:00,guarded,10262.647939792112
2026-09-16T13:15:44.394099+00:00,shadow,10266.742985105715
2026-09-16T13:30:42.200241+00:00,guarded,10262.647939792112
2026-09-16T13:30:42.201725+00:00,shadow,10266.742985105715
2026-09-16T13:45:44.734670+00:00,guarded,10262.647939792112
